2026-04-24 15:28:37,244 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:37,403 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:38,462 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:39,283 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:39,442 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:39,444 | WARNING | Factor 197 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:39,487 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:40,499 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:40,501 | WARNING | Factor 198 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:40,538 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:41,324 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:41,325 | WARNING | Factor 199 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:41,366 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:41,527 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:42,575 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:43,404 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
